refArea,Percentage of cases out of national total ,structure,Observation URI,references,Existence of chronic diseases - Hypertension,publisher,Existence of chronic diseases - does not exist,Town,Nb of Covid-19 cases,Existence of chronic diseases - Cardiovascular disease ,dataset,Existence of chronic diseases - Diabetes 
https://dbpedia.org/page/Beqaa_Governorate,2.00E-02,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Aaqabet+Rachaya,https://impact.cib.gov.lb/home#open_data_section,1,Impact Open Data,0,Aaqabet Rachaya,259,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
http://dbpedia.org/resource/Keserwan_District,9.00E-02,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Aaqaibeh+Kesrouane,https://impact.cib.gov.lb/home#open_data_section,1,Impact Open Data,0,Aaqaibeh Kesrouane,915,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
http://dbpedia.org/resource/Sidon_District,1.00E-02,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Aaqtanit,https://impact.cib.gov.lb/home#open_data_section,1,Impact Open Data,0,Aaqtanit,99,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
http://dbpedia.org/resource/Sidon_District,0.00E+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Aarab+Ej-Jall,https://impact.cib.gov.lb/home#open_data_section,0,Impact Open Data,0,Aarab Ej-Jall,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,0
https://dbpedia.org/page/Nabatieh_Governorate,1.00E-01,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Aarab+Salim,https://impact.cib.gov.lb/home#open_data_section,1,Impact Open Data,0,Aarab Salim,1061,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
http://dbpedia.org/resource/Sidon_District,0.00E+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Aarab+Tabbaya,https://impact.cib.gov.lb/home#open_data_section,1,Impact Open Data,0,Aarab Tabbaya,3,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
http://dbpedia.org/resource/Baabda_District,6.00E-02,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Aaraiya,https://impact.cib.gov.lb/home#open_data_section,1,Impact Open Data,0,Aaraiya,639,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
http://dbpedia.org/resource/Aley_District,3.50E-01,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Aaramoun+Kesrouane,https://impact.cib.gov.lb/home#open_data_section,1,Impact Open Data,0,Aaramoun Kesrouane,3701,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
https://dbpedia.org/page/South_Governorate,2.00E-02,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Aaramta,https://impact.cib.gov.lb/home#open_data_section,1,Impact Open Data,0,Aaramta,179,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
https://dbpedia.org/page/South_Governorate,1.00E-02,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Aaray,https://impact.cib.gov.lb/home#open_data_section,1,Impact Open Data,0,Aaray,111,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
http://dbpedia.org/resource/Baabda_District,0.00E+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Aarbaniyeh,https://impact.cib.gov.lb/home#open_data_section,0,Impact Open Data,0,Aarbaniyeh,45,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,0
http://dbpedia.org/resource/Zgharta_District,0.00E+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Aarbet+Qozhaiya,https://impact.cib.gov.lb/home#open_data_section,1,Impact Open Data,0,Aarbet Qozhaiya,6,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
http://dbpedia.org/resource/Zgharta_District,0.00E+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Aarjis,https://impact.cib.gov.lb/home#open_data_section,1,Impact Open Data,0,Aarjis,27,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
https://dbpedia.org/page/Akkar_Governorate,1.00E-02,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Aarqa,https://impact.cib.gov.lb/home#open_data_section,0,Impact Open Data,0,Aarqa,151,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
https://dbpedia.org/page/Baalbek-Hermel_Governorate,7.00E-02,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Aarsal,https://impact.cib.gov.lb/home#open_data_section,1,Impact Open Data,0,Aarsal,757,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
http://dbpedia.org/resource/MiniyehâDanniyeh_District,1.00E-02,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Aassoun,https://impact.cib.gov.lb/home#open_data_section,1,Impact Open Data,0,Aassoun,107,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
http://dbpedia.org/resource/Matn_District,3.00E-02,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Aatchaneh,https://impact.cib.gov.lb/home#open_data_section,1,Impact Open Data,0,Aatchaneh,330,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
https://dbpedia.org/page/Mount_Lebanon_Governorate,1.00E-02,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Aathrine,https://impact.cib.gov.lb/home#open_data_section,1,Impact Open Data,0,Aathrine,65,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
https://dbpedia.org/page/South_Governorate,0.00E+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Aaychiyeh,https://impact.cib.gov.lb/home#open_data_section,1,Impact Open Data,0,Aaychiyeh,4,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
https://dbpedia.org/page/Beqaa_Governorate,0.00E+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Aayha,https://impact.cib.gov.lb/home#open_data_section,1,Impact Open Data,0,Aayha,1,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
http://dbpedia.org/resource/MiniyehâDanniyeh_District,0.00E+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Aaymar,https://impact.cib.gov.lb/home#open_data_section,1,Impact Open Data,0,Aaymar,6,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
http://dbpedia.org/resource/Aley_District,0.00E+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Aaynab,https://impact.cib.gov.lb/home#open_data_section,0,Impact Open Data,0,Aaynab,5,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,0
https://dbpedia.org/page/Baalbek-Hermel_Governorate,1.00E-02,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Aaynata+Baalbek,https://impact.cib.gov.lb/home#open_data_section,1,Impact Open Data,0,Aaynata Baalbek,53,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
http://dbpedia.org/resource/Bint_Jbeil_District,4.00E-02,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Aaynata+Bent+Jbeil,https://impact.cib.gov.lb/home#open_data_section,1,Impact Open Data,0,Aaynata Bent Jbeil,447,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
https://dbpedia.org/page/Akkar_Governorate,0.00E+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Aayoun+Aakkar,https://impact.cib.gov.lb/home#open_data_section,1,Impact Open Data,0,Aayoun Aakkar,6,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
https://dbpedia.org/page/Akkar_Governorate,0.00E+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Aayoun+El-Ghizlane,https://impact.cib.gov.lb/home#open_data_section,1,Impact Open Data,0,Aayoun El-Ghizlane,1,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
http://dbpedia.org/resource/Matn_District,0.00E+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Aayoun+El-Matn,https://impact.cib.gov.lb/home#open_data_section,1,Impact Open Data,0,Aayoun El-Matn,4,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
http://dbpedia.org/resource/Matn_District,0.00E+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Aayroun,https://impact.cib.gov.lb/home#open_data_section,1,Impact Open Data,0,Aayroun,42,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
http://dbpedia.org/resource/Bint_Jbeil_District,6.00E-02,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Aayta+Ech-Chaab,https://impact.cib.gov.lb/home#open_data_section,1,Impact Open Data,0,Aayta Ech-Chaab,618,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
https://dbpedia.org/page/Beqaa_Governorate,1.00E-02,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Aayta+El-Foukhar,https://impact.cib.gov.lb/home#open_data_section,1,Impact Open Data,0,Aayta El-Foukhar,107,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
http://dbpedia.org/resource/Western_Beqaa_District,1.00E-02,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Aaytanit,https://impact.cib.gov.lb/home#open_data_section,1,Impact Open Data,0,Aaytanit,58,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
http://dbpedia.org/resource/Aley_District,2.00E-02,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Aaytat,https://impact.cib.gov.lb/home#open_data_section,1,Impact Open Data,0,Aaytat,239,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
http://dbpedia.org/resource/Tyre_District,1.10E-01,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Aaytit,https://impact.cib.gov.lb/home#open_data_section,1,Impact Open Data,0,Aaytit,1130,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
https://dbpedia.org/page/South_Governorate,0.00E+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Aazour,https://impact.cib.gov.lb/home#open_data_section,1,Impact Open Data,0,Aazour,48,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
http://dbpedia.org/resource/MiniyehâDanniyeh_District,0.00E+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Aazqai,https://impact.cib.gov.lb/home#open_data_section,1,Impact Open Data,0,Aazqai,24,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
http://dbpedia.org/resource/Keserwan_District,0.00E+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Aazra+ouel+Aazr,https://impact.cib.gov.lb/home#open_data_section,1,Impact Open Data,0,Aazra ouel Aazr,21,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
https://dbpedia.org/page/Nabatieh_Governorate,0.00E+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Aazzi,https://impact.cib.gov.lb/home#open_data_section,0,Impact Open Data,0,Aazzi,7,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,0
http://dbpedia.org/resource/ZahlÃ©_District,8.00E-02,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Ablah,https://impact.cib.gov.lb/home#open_data_section,1,Impact Open Data,0,Ablah,821,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
http://dbpedia.org/resource/Matn_District,0.00E+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Abou+Mizan,https://impact.cib.gov.lb/home#open_data_section,0,Impact Open Data,0,Abou Mizan,3,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,0
http://dbpedia.org/resource/Hasbaya_District,0.00E+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Abou+Qamha,https://impact.cib.gov.lb/home#open_data_section,1,Impact Open Data,0,Abou Qamha,0,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
http://dbpedia.org/resource/Keserwan_District,1.80E-01,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Adma+Oua+Dafine,https://impact.cib.gov.lb/home#open_data_section,0,Impact Open Data,0,Adma Oua Dafine,1897,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,0
http://dbpedia.org/resource/Byblos_District,0.00E+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Adonis,https://impact.cib.gov.lb/home#open_data_section,0,Impact Open Data,0,Adonis,16,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,0
http://dbpedia.org/resource/Byblos_District,0.00E+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Afqa+Jbeil,https://impact.cib.gov.lb/home#open_data_section,1,Impact Open Data,0,Afqa Jbeil,11,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
https://dbpedia.org/page/North_Governorate,1.00E-02,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Ain+Aakrine,https://impact.cib.gov.lb/home#open_data_section,1,Impact Open Data,0,Ain Aakrine,123,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
http://dbpedia.org/resource/Matn_District,2.00E-02,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Aintoura+El-Matn,https://impact.cib.gov.lb/home#open_data_section,0,Impact Open Data,0,Aintoura El-Matn,258,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,0
http://dbpedia.org/resource/Keserwan_District,7.00E-02,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Aintoura+Kesrouane,https://impact.cib.gov.lb/home#open_data_section,1,Impact Open Data,0,Aintoura Kesrouane,765,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
http://dbpedia.org/resource/Zgharta_District,0.00E+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Aintourine,https://impact.cib.gov.lb/home#open_data_section,1,Impact Open Data,0,Aintourine,6,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
http://dbpedia.org/resource/Bint_Jbeil_District,0.00E+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Aitaroun,https://impact.cib.gov.lb/home#open_data_section,0,Impact Open Data,0,Aitaroun,16,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,0
https://dbpedia.org/page/Baalbek-Hermel_Governorate,0.00E+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Alaq,https://impact.cib.gov.lb/home#open_data_section,1,Impact Open Data,0,Alaq,4,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
http://dbpedia.org/resource/Byblos_District,0.00E+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Almat,https://impact.cib.gov.lb/home#open_data_section,0,Impact Open Data,1,Almat,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,0
https://dbpedia.org/page/Akkar_Governorate,0.00E+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Amara,https://impact.cib.gov.lb/home#open_data_section,1,Impact Open Data,0,Amara,0,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
https://dbpedia.org/page/North_Governorate,9.00E-02,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Amioun,https://impact.cib.gov.lb/home#open_data_section,1,Impact Open Data,0,Amioun,979,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
https://dbpedia.org/page/South_Governorate,1.00E-02,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Anane,https://impact.cib.gov.lb/home#open_data_section,1,Impact Open Data,0,Anane,94,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
https://dbpedia.org/page/Nabatieh_Governorate,1.60E-01,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Ansar,https://impact.cib.gov.lb/home#open_data_section,1,Impact Open Data,0,Ansar,1689,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
https://dbpedia.org/page/Baalbek-Hermel_Governorate,0.00E+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Ansar+Baalbeck,https://impact.cib.gov.lb/home#open_data_section,0,Impact Open Data,0,Ansar Baalbeck,3,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
http://dbpedia.org/resource/Matn_District,3.90E-01,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Antelias-Naccache,https://impact.cib.gov.lb/home#open_data_section,0,Impact Open Data,1,Antelias-Naccache,4123,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,0
https://dbpedia.org/page/Nabatieh_Governorate,1.00E-02,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Arnoun,https://impact.cib.gov.lb/home#open_data_section,1,Impact Open Data,0,Arnoun,97,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
http://dbpedia.org/resource/Baabda_District,1.00E-02,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Arsoun,https://impact.cib.gov.lb/home#open_data_section,1,Impact Open Data,0,Arsoun,109,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
http://dbpedia.org/resource/Sidon_District,3.00E-02,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Arzai,https://impact.cib.gov.lb/home#open_data_section,1,Impact Open Data,0,Arzai,336,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,0
http://dbpedia.org/resource/Tyre_District,2.00E-02,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Arzoun,https://impact.cib.gov.lb/home#open_data_section,1,Impact Open Data,0,Arzoun,231,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
http://dbpedia.org/resource/Zgharta_District,0.00E+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Asnoun,https://impact.cib.gov.lb/home#open_data_section,1,Impact Open Data,0,Asnoun,9,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
http://dbpedia.org/resource/Batroun_District,1.00E-02,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Assia,https://impact.cib.gov.lb/home#open_data_section,1,Impact Open Data,0,Assia,54,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
http://dbpedia.org/resource/Zgharta_District,0.00E+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Ayto,https://impact.cib.gov.lb/home#open_data_section,1,Impact Open Data,0,Ayto,2,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
http://dbpedia.org/resource/Baabda_District,1.00E+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Baabda-Louaizi,https://impact.cib.gov.lb/home#open_data_section,0,Impact Open Data,0,Baabda-Louaizi,10601,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,0
http://dbpedia.org/resource/Matn_District,9.00E-02,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Baabdat,https://impact.cib.gov.lb/home#open_data_section,0,Impact Open Data,0,Baabdat,965,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,0
https://dbpedia.org/page/Mount_Lebanon_Governorate,1.00E-02,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Baadarane,https://impact.cib.gov.lb/home#open_data_section,1,Impact Open Data,0,Baadarane,118,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
https://dbpedia.org/page/Baalbek-Hermel_Governorate,1.33E+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Baalbek,https://impact.cib.gov.lb/home#open_data_section,1,Impact Open Data,0,Baalbek,14051,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
http://dbpedia.org/resource/Baabda_District,3.00E-02,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Baalchmay,https://impact.cib.gov.lb/home#open_data_section,0,Impact Open Data,0,Baalchmay,267,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,0
http://dbpedia.org/resource/Western_Beqaa_District,3.00E-02,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Baaloul+West+Bekaa,https://impact.cib.gov.lb/home#open_data_section,1,Impact Open Data,0,Baaloul West Bekaa,345,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
http://dbpedia.org/resource/Aley_District,3.00E-02,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Baaouerta,https://impact.cib.gov.lb/home#open_data_section,1,Impact Open Data,0,Baaouerta,267,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Status-Lebanon-2023,1
